CaseID,Activity,Sim_Service_Time,Sim_Waiting_Time,Sim_Complete_Timestamp
Sim_21,MACHINE_1,6.60674526198449,96.79237321874152,131.65466048072602
Sim_21,MACHINE_2,0.765900887196034,0.0,132.42056136792206
Sim_8,MACHINE_4,11.54694633500288,45.96639843796166,132.88024653418324
Sim_22,MACHINE_1,8.095675019963172,103.30704748072603,139.7503355006892
Sim_8,MACHINE_5,7.483750100674694,0.0,140.36399663485793
Sim_22,MACHINE_2,0.8063896104448448,0.0,140.55672511113406
Sim_9,MACHINE_4,11.633444513006816,44.30527076417249,144.51369104719006
Sim_23,MACHINE_1,6.987613057430004,110.18357850068921,146.7379485581192
Sim_23,MACHINE_2,1.039773318290033,0.0,147.77772187640923
Sim_11,MACHINE_3,59.66584672912135,14.98195216827392,149.8299891326493
Sim_12,MACHINE_3,0.39704968214206504,66.44949696464079,150.22703881479137
Sim_13,MACHINE_3,0.2072373733947847,61.801800719045175,150.43427618818615
Sim_14,MACHINE_3,1.5232941667591784,55.10346428434585,151.95757035494532
Sim_9,MACHINE_5,8.598695824526676,0.0,153.11238687171675
Sim_24,MACHINE_1,6.680471333036731,114.4835135581192,153.41841989115593
Sim_24,MACHINE_2,1.0929283401489711,0.0,154.5113482313049
Sim_15,MACHINE_3,6.389607256342136,51.81101229418695,158.34717761128746
Sim_25,MACHINE_1,5.683594774276757,120.88423489115593,159.1020146654327
Sim_25,MACHINE_2,1.1217290274617107,0.0,160.2237436928944
Sim_10,MACHINE_4,18.334747330163907,54.349548643662104,162.84843837735397
Sim_26,MACHINE_1,5.210437297435371,125.85465866543271,164.31245196286807
Sim_26,MACHINE_2,0.8743363108737219,0.0,165.1867882737418
Sim_10,MACHINE_5,6.21528839716622,0.0,169.0637267745202
Sim_27,MACHINE_1,5.937264986937004,130.46751996286807,170.24971694980508
Sim_27,MACHINE_2,0.8047023685577614,0.0,171.05441931836285
Sim_16,MACHINE_3,15.224839464002844,52.57380375856272,173.57201707529032
Sim_28,MACHINE_1,5.427708987040672,136.19540094980508,175.67742593684574
Sim_17,MACHINE_3,2.180819178306526,61.89227334053135,175.75283625359685
Sim_18,MACHINE_3,0.3727928836107379,59.48715486678151,176.1256291372076
Sim_28,MACHINE_2,0.6366779661992337,0.0,176.31410390304498
Sim_11,MACHINE_4,13.862122518951484,13.01844924470467,176.71056089630545
Sim_19,MACHINE_3,2.7275718478187407,55.23742362438034,178.85320098502635
Sim_29,MACHINE_1,3.7877796313016776,141.53903193684573,179.4652055681474
Sim_29,MACHINE_2,1.0168163414997458,0.0,180.48202190964716
Sim_11,MACHINE_5,7.913071771188208,0.0,184.62363266749367
Sim_30,MACHINE_1,6.348796644962017,144.3239955681474,185.81400221310943
Sim_30,MACHINE_2,1.1795446184305178,0.0,186.99354683153996
Sim_12,MACHINE_4,11.017481246859044,26.48352208151408,187.7280421431645
Sim_20,MACHINE_3,12.111246794531535,52.679207758667744,190.96444777955787
Sim_31,MACHINE_1,6.201458582536995,150.15744521310944,192.01546079564642
Sim_31,MACHINE_2,0.6753450648387126,0.0,192.69080586048514
Sim_12,MACHINE_5,8.110412461627861,0.0,195.83845460479236
Sim_21,MACHINE_3,5.523520337719104,58.54388641163581,196.48796811727698
Sim_32,MACHINE_1,8.640643429383564,155.39823679564643,200.65610422503
Sim_22,MACHINE_3,5.300623784926234,55.93124300614292,201.78859190220322
Sim_32,MACHINE_2,1.220015737973188,0.0,201.8761199630032
Sim_33,MACHINE_1,5.340961961140648,163.26613422503,205.99706618617063
Sim_13,MACHINE_4,18.450048777820104,37.29376595497834,206.1780909209846
Sim_33,MACHINE_2,1.0418130143332425,0.0,207.03887920050386
Sim_34,MACHINE_1,4.176837372039048,167.94647318617064,210.17390355820967
Sim_23,MACHINE_3,9.45423389087095,54.01087002579399,211.24282579307416
Sim_34,MACHINE_2,1.239453128360685,0.0,211.41335668657035
Sim_13,MACHINE_5,7.035564300372504,0.0,213.2136552213571
Sim_24,MACHINE_3,3.154574928070424,56.73147756176925,214.39740072114458
Sim_35,MACHINE_1,5.910631067737225,170.97765855820967,216.0845346259469
Sim_35,MACHINE_2,0.90159655189376,0.0,216.98613117784066
Sim_14,MACHINE_4,13.478190918831375,54.22052056603928,219.656281839816
Sim_36,MACHINE_1,7.181258407393977,176.6075716259469,223.26579303334088
Sim_36,MACHINE_2,0.9482751884700248,0.0,224.21406822181092
Sim_14,MACHINE_5,9.238599598425878,0.0,228.89488143824187
Sim_37,MACHINE_1,7.23413713753072,182.75087003334087,230.4999301708716
Sim_37,MACHINE_2,0.9377500429309166,0.0,231.43768021380254
Sim_15,MACHINE_4,12.868865955579423,61.309104228528525,232.5251477953954
Sim_25,MACHINE_3,21.868952770026915,54.173657028250176,236.2663534911715
Sim_38,MACHINE_1,6.124708640971088,189.8415051708716,236.6246388118427
Sim_38,MACHINE_2,0.689059243631199,0.0,237.31369805547388
Sim_26,MACHINE_3,1.6965017666430646,71.07956521742969,237.96285525781454
Sim_27,MACHINE_3,3.10295413353705,66.90843593945169,241.0658093913516
Sim_15,MACHINE_5,9.251815346210758,0.0,241.77696314160616
Sim_28,MACHINE_3,1.8992364166358555,64.75170548830661,242.96504580798745
Sim_39,MACHINE_1,7.01463338643944,195.47088381184267,243.63927219828213
Sim_39,MACHINE_2,0.9998899231209196,0.0,244.63916212140305
Sim_16,MACHINE_4,16.29084534256984,58.953130720105094,248.81599313796525
Sim_40,MACHINE_1,6.8780277384714505,202.3352211982821,250.51729993675357
Sim_40,MACHINE_2,0.6069629926098647,0.0,251.12426292936343
Sim_29,MACHINE_3,10.994812856524968,62.48302389834029,253.9598586645124
Sim_41,MACHINE_1,5.173752969499005,207.20349493675357,255.69105290625257
Sim_41,MACHINE_2,1.2538985624931296,0.0,256.94495146874567
Sim_16,MACHINE_5,8.783591333362063,0.0,257.5995844713273
Sim_42,MACHINE_1,5.962430819904846,211.69897890625256,261.6534837261574
Sim_42,MACHINE_2,0.673523410962279,0.0,262.32700713711967
Sim_30,MACHINE_3,9.46875788379262,66.96631183297245,263.42861654830506
Sim_31,MACHINE_3,1.5258529367207923,70.73781068781992,264.95446948502587
Sim_43,MACHINE_1,4.243280535802167,217.32333472615738,265.89676426195956
Sim_43,MACHINE_2,0.6627621136565744,0.0,266.55952637561614
Sim_17,MACHINE_4,19.55758182016113,73.0631568843684,268.37357495812637
Sim_44,MACHINE_1,6.579193916336333,219.81678526195955,272.4759581782959
Sim_44,MACHINE_2,1.0155671662603598,0.0,273.4915253445563
Sim_17,MACHINE_5,5.596826822341959,0.0,273.9704017804683
Sim_45,MACHINE_1,6.221929382005667,224.7801981782959,278.6978875603016
Sim_45,MACHINE_2,0.649103524559639,0.0,279.3469910848612
Sim_18,MACHINE_4,15.951845603757892,92.24794582091877,284.32542056188424
Sim_32,MACHINE_3,19.501455474646257,63.07834952202268,284.45592495967213
Sim_46,MACHINE_1,6.910053611052479,230.35162056030157,285.60794117135407
Sim_46,MACHINE_2,1.055147937715244,0.0,286.6630891090693
Sim_33,MACHINE_3,7.133864118438571,77.41704575916827,291.5897890781107
Sim_18,MACHINE_5,8.992082307038277,0.0,293.31750286892253
Sim_47,MACHINE_1,8.592648112554908,235.73288617135407,294.200589283909
Sim_47,MACHINE_2,0.8811530370111802,0.0,295.08174232092017
Sim_34,MACHINE_3,3.9231986666058303,80.17643239154035,295.51298774471655
Sim_19,MACHINE_4,13.305917740534317,105.4722195768579,297.63133830241856
Sim_48,MACHINE_1,6.265821790137612,243.01364428390897,300.4664110740466
Sim_48,MACHINE_2,0.8920946464546617,0.0,301.3585057205013
Sim_49,MACHINE_1,5.041940166011963,248.38524607404662,305.5083512400586
Sim_19,MACHINE_5,8.150592821055945,0.0,305.7819311234745
Sim_49,MACHINE_2,1.0532932638877226,0.0,306.5616445039463
Sim_50,MACHINE_1,6.778568638609927,251.48750224005857,312.2869198786685
Sim_50,MACHINE_2,1.1074716160061948,0.0,313.3943914946747
Sim_20,MACHINE_4,18.296794485294672,106.66689052286068,315.92813278771325
Sim_35,MACHINE_3,25.151767625172422,78.52685656687589,320.66475536988895
Sim_51,MACHINE_1,8.856975711872797,258.22380787866854,321.1438955905413
Sim_51,MACHINE_2,1.0087324366063255,0.0,322.15262802714767
Sim_20,MACHINE_5,6.348259460140145,0.0,322.2763922478534
Sim_36,MACHINE_3,5.534396793112136,96.45068714807803,326.1991521630011
Sim_52,MACHINE_1,7.236440356443779,265.36860359054134,328.3803359469851
Sim_52,MACHINE_2,1.035327787214359,0.0,329.4156637341995
Sim_21,MACHINE_4,16.18679059857969,119.44016467043627,332.11492338629296
Sim_53,MACHINE_1,5.963953887168249,271.6032499469851,334.34428983415336
Sim_53,MACHINE_2,1.0654793261662294,0.0,335.40976916031957
Sim_37,MACHINE_3,9.341756603270323,94.76147194919855,335.5409087662714
Sim_54,MACHINE_1,2.4748072803865564,276.8600628341534,336.8190971145399
Sim_54,MACHINE_2,0.8609368969885572,0.0,337.68003401152845
Sim_21,MACHINE_5,5.623114250524771,0.0,337.73803763681775
Sim_55,MACHINE_1,9.576342556736918,279.2089531145399,346.3954396712768
Sim_55,MACHINE_2,1.107747472182283,0.0,347.50318714345906
Sim_38,MACHINE_3,12.86284724346171,98.22721071079752,348.4037560097331
Sim_56,MACHINE_1,3.444568022000181,287.4309736712768,349.84000769327696
Sim_22,MACHINE_4,18.455812352253314,130.32633148408974,350.57073573854626
Sim_56,MACHINE_2,1.0501020544396942,0.0,350.8901097477167
Sim_57,MACHINE_1,4.618628722097465,289.67907769327695,354.45863641537443
Sim_57,MACHINE_2,0.7922951705262814,0.0,355.25093158590073
Sim_22,MACHINE_5,6.60761640398496,0.0,357.1783521425312
Sim_58,MACHINE_1,8.367224967405122,294.2373934153744,362.8258613827795
Sim_58,MACHINE_2,1.0351433139773754,0.0,363.8610046967569
Sim_23,MACHINE_4,15.371452567786044,139.3279099454721,365.9421883063323
Sim_59,MACHINE_1,4.974399971823844,302.4782683827795,367.8002613546034
Sim_59,MACHINE_2,1.263751009631141,0.0,369.06401236423454
Sim_23,MACHINE_5,7.302402248769217,0.0,373.2445905551015
Sim_60,MACHINE_1,7.829064340362326,305.52028235460335,375.6293256949657
Sim_60,MACHINE_2,0.9710462843741549,0.0,376.60037197933985
Sim_61,MACHINE_1,4.856171679474581,313.2977036949657,380.4854973744403
Sim_61,MACHINE_2,0.9881876028994089,0.0,381.4736849773397
Sim_39,MACHINE_3,35.43144181426622,103.76459388833007,383.83519782399935
Sim_24,MACHINE_4,19.593936384041342,151.54478758518772,385.53612469037364
Sim_62,MACHINE_1,7.1332250686167615,316.7499253744403,387.61872244305704
Sim_62,MACHINE_2,1.108239286991841,0.0,388.72696173004886
Sim_40,MACHINE_3,8.738379436216789,132.71093489463593,392.57357726021615
Sim_63,MACHINE_1,5.428111758729107,320.48577144305705,393.04683420178617
Sim_24,MACHINE_5,7.894287083041922,0.0,393.4304117734156
Sim_63,MACHINE_2,0.8669482625757519,0.0,393.91378246436193
Sim_64,MACHINE_1,2.863436786337313,322.75401720178616,395.9102709881235
Sim_64,MACHINE_2,1.1192977555701287,0.0,397.02956874369363
Sim_25,MACHINE_4,12.320205676580366,149.26977119920215,397.856330366954
Sim_65,MACHINE_1,8.834237636542687,321.72705898812353,404.7445086246662
Sim_25,MACHINE_5,7.717538720642914,0.0,405.5738690875969
Sim_65,MACHINE_2,1.1673598848773095,0.0,405.9118685095435
Sim_66,MACHINE_1,3.14834453389539,330.2885516246662,407.8928531585616
Sim_66,MACHINE_2,0.7924755038537059,0.0,408.6853286624153
Sim_41,MACHINE_3,19.53391828775145,135.62862579147048,412.10749554796763
Sim_42,MACHINE_3,0.1850394174081907,149.78048841084797,412.2925349653758
Sim_67,MACHINE_1,6.216425863146124,333.3111151585616,414.1092790217077
Sim_67,MACHINE_2,1.0229644406324132,0.0,415.1322434623401
Sim_68,MACHINE_1,3.246893398475753,339.3412440217077,417.3561724201835
Sim_26,MACHINE_4,19.94801605227075,159.89347510913947,417.80434641922477
Sim_68,MACHINE_2,0.7196869218339155,0.0,418.0758593420174
Sim_43,MACHINE_3,6.976117370367588,145.73300858975966,419.2686523357434
Sim_69,MACHINE_1,7.051494619896166,342.0116334201835,424.4076670400797
Sim_26,MACHINE_5,7.01649299393501,0.0,424.8208394131598
Sim_69,MACHINE_2,1.015913687617749,0.0,425.4235807276974
Sim_44,MACHINE_3,6.699741136867638,145.77712699118712,425.96839347261107
Sim_27,MACHINE_4,10.889853524726222,176.73853702787318,428.694199943951
Sim_70,MACHINE_1,5.55588831561824,348.78461004007966,429.9635553556979
Sim_70,MACHINE_2,1.0122828301144455,0.0,430.97583818581234
Sim_45,MACHINE_3,8.711184317044765,146.62140238774987,434.6795777896558
Sim_71,MACHINE_1,5.42942028573947,352.62566835569794,435.3929756414374
Sim_27,MACHINE_5,6.774664149513454,0.0,435.46886409346445
Sim_71,MACHINE_2,1.0300470289119736,0.0,436.4230226703493
Sim_72,MACHINE_1,5.42750284900108,355.4085076414374,440.82047849043846
Sim_72,MACHINE_2,1.0602025946730271,0.0,441.88068108511146
Sim_46,MACHINE_3,8.389602279421386,148.01648868058652,443.0691800690772
Sim_73,MACHINE_1,5.2224141761683285,360.52756549043846,446.0428926666068
Sim_28,MACHINE_4,18.147701429492557,185.72915413596354,446.84190137344353
Sim_73,MACHINE_2,0.9723446771166998,0.0,447.0152373437235
Sim_47,MACHINE_3,4.845063427515314,147.98743774815705,447.9142434965925
Sim_74,MACHINE_1,5.058115266807475,365.4010456666068,451.1010079334143
Sim_48,MACHINE_3,3.325456503528386,146.55573777609123,451.23970000012093
Sim_74,MACHINE_2,0.7801395824188325,0.0,451.8811475158331
Sim_28,MACHINE_5,8.100729883481582,0.0,454.9426312569251
Sim_75,MACHINE_1,5.514143699493166,369.55866193341427,456.61515163290744
Sim_49,MACHINE_3,6.1966576820841315,144.67805549617464,457.4363576822051
Sim_75,MACHINE_2,0.9112071052212177,0.0,457.52635873812864
Sim_29,MACHINE_4,11.08065171151998,192.88204270893112,457.9225530849635
Sim_76,MACHINE_1,8.019667906147003,374.79105963290743,464.63481953905443
Sim_29,MACHINE_5,6.908405521429973,0.0,464.8309586063935
Sim_76,MACHINE_2,0.9982071221179759,0.0,465.63302666117244
Sim_30,MACHINE_4,14.460312152101716,194.49393653665845,472.38286523706523
Sim_77,MACHINE_1,7.798748394251753,382.68381253905443,472.43356793330616
Sim_50,MACHINE_3,15.810641297093614,144.04196618753036,473.2469989792987
Sim_77,MACHINE_2,0.946691938227528,0.0,473.38025987153367
Sim_51,MACHINE_3,1.3885195490664137,151.09437095215105,474.63551852836514
Sim_30,MACHINE_5,7.798655073538195,0.0,480.18152031060345
Sim_78,MACHINE_1,8.124280494403196,390.1462529333062,480.55784842770936
Sim_78,MACHINE_2,0.8634801753296009,0.0,481.42132860303894
Sim_31,MACHINE_4,12.21808370761149,207.42839575203936,484.6009489446767
Sim_52,MACHINE_3,10.698425363551216,145.21985479416566,485.33394389191636
Sim_53,MACHINE_3,1.5340085575584863,149.9241747315968,486.86795244947484
Sim_54,MACHINE_3,0.5076028484831091,149.1879184379464,487.37555529795793
Sim_79,MACHINE_1,8.41651419199782,397.4204104277094,488.97436261970716
Sim_79,MACHINE_2,0.8618098146272842,0.0,489.83617243433446
Sim_31,MACHINE_5,6.8111046874221195,0.0,491.41205363209883
Sim_55,MACHINE_3,6.733813298480473,139.87236815449887,494.1093685964384
Sim_80,MACHINE_1,6.907667143055285,403.9122416197072,495.88202976276244
Sim_80,MACHINE_2,0.8248482060891353,0.0,496.7068779688516
Sim_56,MACHINE_3,6.41799207248658,143.21925884872172,500.527360668925
Sim_81,MACHINE_1,5.151409967985742,410.43806076276246,501.03343973074817
Sim_32,MACHINE_4,17.03605887501504,200.14502398500457,501.63700781969175
Sim_81,MACHINE_2,1.0693558307521285,0.0,502.1027955615003
Sim_57,MACHINE_3,4.141889707955266,145.27642908302425,504.66925037688026
Sim_82,MACHINE_1,7.565969448094904,415.47335173074816,508.5994091788431
Sim_82,MACHINE_2,1.0963053628086188,0.0,509.6957145416517
Sim_32,MACHINE_5,8.251779519760353,0.0,509.8887873394521
Sim_58,MACHINE_3,10.056650927680131,140.80824568012338,514.7259013045604
Sim_33,MACHINE_4,13.9157148301295,210.04721874158105,515.5527226498212
Sim_83,MACHINE_1,7.056595407616331,422.4173501788431,515.6560045864594
Sim_83,MACHINE_2,0.875660375938397,0.0,516.5316649623978
Sim_84,MACHINE_1,3.3126271109572856,427.8051015864594,518.9686316974166
Sim_84,MACHINE_2,0.9107891843185368,0.0,519.8794208817352
Sim_33,MACHINE_5,8.012387522088675,0.0,523.56511017191
Sim_85,MACHINE_1,7.835881033448113,428.6620806974166,526.8045127308648
Sim_85,MACHINE_2,1.3823948125404943,0.0,528.1869075434053
Sim_86,MACHINE_1,5.637183293121883,433.2481287308648,532.4416960239867
Sim_86,MACHINE_2,0.7242313537326577,0.0,533.1659273777193
Sim_34,MACHINE_4,17.682905183314055,220.0397349051047,533.2356278331353
Sim_87,MACHINE_1,5.835294781062276,437.14927102398667,538.276990805049
Sim_87,MACHINE_2,1.054039446969672,0.0,539.3310302520186
Sim_34,MACHINE_5,7.737293994547922,0.0,540.9729218276832
Sim_88,MACHINE_1,7.580639065698505,439.985737805049,545.8576298707475
Sim_88,MACHINE_2,1.155440952872642,0.0,547.0130708236201
Sim_35,MACHINE_4,16.77702747049976,212.5708724632463,550.012655303635
Sim_89,MACHINE_1,5.486923704267594,446.19643787074745,551.3445535750151
Sim_89,MACHINE_2,0.8518964083102023,0.0,552.1964499833252
Sim_90,MACHINE_1,5.239762375466896,451.6627525750151,556.5843159504819
Sim_90,MACHINE_2,1.1659343720074278,0.0,557.7502503224894
Sim_35,MACHINE_5,7.808879858980086,0.0,557.8215351626151
Sim_91,MACHINE_1,2.4338581747753767,450.203581950482,559.0181741252574
Sim_91,MACHINE_2,0.89555266568766,0.0,559.913726790945
Sim_92,MACHINE_1,3.812309837747498,451.5594801252574,562.8304839630049
Sim_92,MACHINE_2,0.9060274242176926,0.0,563.7365113872225
Sim_36,MACHINE_4,16.008447021619457,223.81350314063394,566.0211023252544
Sim_59,MACHINE_3,53.33620819250064,145.6618889403258,568.062109497061
Sim_60,MACHINE_3,1.904953112868699,191.46173751772113,569.9670626099297
Sim_93,MACHINE_1,7.479486978516822,454.8078589630049,570.3099709415217
Sim_93,MACHINE_2,1.0824262057468768,0.0,571.3923971472685
Sim_36,MACHINE_5,6.926788958915989,0.0,572.9478912841704
Sim_94,MACHINE_1,6.560961648119202,461.2910749415217,576.8709325896409
Sim_94,MACHINE_2,1.0924456101430693,0.0,577.963378199784
Sim_37,MACHINE_4,16.43733186582544,230.48019355898305,582.4584341910798
Sim_95,MACHINE_1,6.766582523914048,467.5591085896409,583.637515113555
Sim_95,MACHINE_2,0.9067489159609884,0.0,584.544264029516
Sim_61,MACHINE_3,18.046181455253517,188.49337763259,588.0132440651832
Sim_37,MACHINE_5,8.38974121776608,0.0,590.8481754088459
Sim_96,MACHINE_1,7.676361090306914,472.23281911355497,591.3138762038619
Sim_96,MACHINE_2,1.000868602236586,0.0,592.3147448060985
Sim_97,MACHINE_1,3.0913564085716567,479.77203420386195,594.4052326124336
Sim_97,MACHINE_2,1.0701683511886368,0.0,595.4754009636222
Sim_62,MACHINE_3,7.9070712030667245,199.2862823351344,595.92031526825
Sim_38,MACHINE_4,14.490049770730934,234.05467818134673,596.9484839618108
Sim_63,MACHINE_3,1.54299207693854,202.00653280388804,597.4633073451885
Sim_98,MACHINE_1,7.531609352743628,482.6743096124336,601.9368419651772
Sim_98,MACHINE_2,1.0898558356392436,0.0,603.0266978008165
Sim_38,MACHINE_5,8.235849656998589,0.0,605.1843336188093
Sim_99,MACHINE_1,4.857402917128814,485.0218559651772,606.7942448823061
Sim_99,MACHINE_2,0.985214358171926,0.0,607.779459240478
Sim_100,MACHINE_1,7.002546727047662,487.6634558823061,613.7967916093537
Sim_100,MACHINE_2,0.8264042441163221,0.0,614.6231958534701
Sim_39,MACHINE_4,18.013156320914526,213.11328613781143,614.9616402827253
Sim_101,MACHINE_1,7.106434181008206,494.4357736093537,620.903225790362
Sim_39,MACHINE_5,6.362133835747203,0.0,621.3237741184724
Sim_101,MACHINE_2,0.6614631457730453,0.0,621.564688936135
Sim_102,MACHINE_1,4.840967774223144,501.47207979036193,625.7441935645851
Sim_102,MACHINE_2,0.8677846031708712,0.0,626.611978167756
Sim_103,MACHINE_1,3.881392755618604,506.12803056458506,629.6255863202036
Sim_103,MACHINE_2,1.004989856340109,0.0,630.6305761765437
Sim_40,MACHINE_4,15.988647392847508,222.38806302250913,630.9502876755728
Sim_64,MACHINE_3,35.70020493082725,200.43373860149484,633.1635122760157
Sim_104,MACHINE_1,5.708812311082005,509.98895932020366,635.3343986312857
Sim_104,MACHINE_2,0.9482686304410218,0.0,636.2826672617267
Sim_40,MACHINE_5,7.2685632761792185,0.0,638.218850951752
Sim_105,MACHINE_1,5.770170688303017,514.4651796312857,641.1045693195887
Sim_105,MACHINE_2,0.9701155759584846,0.0,642.0746848955472
Sim_65,MACHINE_3,11.454281976572684,227.25164376647217,644.6177942525884
Sim_106,MACHINE_1,8.264011607422752,517.7217423195887,649.3685809270114
Sim_66,MACHINE_3,4.780037235696136,235.93246559017308,649.3978314882845
Sim_106,MACHINE_2,1.057120281474909,0.0,650.4257012084863
Sim_41,MACHINE_4,19.97349890953053,218.84279212760515,650.9237865851034
Sim_107,MACHINE_1,6.586080243825865,525.7027259270114,655.9546611708373
Sim_41,MACHINE_5,5.902174226106544,0.0,656.8259608112099
Sim_107,MACHINE_2,1.2492847026593086,0.0,657.2039458734967
Sim_67,MACHINE_3,8.713303559699769,234.2655880259444,658.1111350479842
Sim_68,MACHINE_3,4.528458663049029,240.03527570596685,662.6395937110333
Sim_108,MACHINE_1,6.868351591015921,531.9895521708373,662.8230127618532
Sim_108,MACHINE_2,0.8817635605298946,0.0,663.704776322383
Sim_42,MACHINE_4,12.80583119094064,238.63125161972755,663.729617776044
Sim_109,MACHINE_1,6.059653589777851,535.4463497618532,668.8826663516311
Sim_109,MACHINE_2,0.6286021011844207,0.0,669.5112684528156
Sim_42,MACHINE_5,7.144857634210825,0.0,670.8744754102548
Sim_69,MACHINE_3,9.460508838573812,237.21601298333587,672.1001025496071
Sim_110,MACHINE_1,3.6894034803913334,540.5187973516311,672.5720698320224
Sim_110,MACHINE_2,0.45646799662448423,0.0,673.0285378286469
Sim_111,MACHINE_1,4.852035307912973,543.9880758320224,677.4241051399354
Sim_43,MACHINE_4,14.577058048069759,244.46096544030064,678.3066758241138
Sim_111,MACHINE_2,0.9704548529554285,0.0,678.3945599928908
Sim_112,MACHINE_1,7.100621847772351,548.7762151399354,684.5247269877077
Sim_70,MACHINE_3,13.391278714585837,241.12426436379474,685.4913812641929
Sim_112,MACHINE_2,1.017023313110994,0.0,685.5417503008186
Sim_43,MACHINE_5,8.501629244911221,0.0,686.808305069025
